Company_Name,Category,Object_id,Country,Region,Amount_Raised_USD,Stage,Funded_At
Mediafly,enterprise,c:85206,USA,Chicago,240000,venture,19/12/2011
Lellan,hardware,c:62941,USA,SF Bay,160000,angel,18/12/2011
eTimesheets.com,software,c:144730,USA,Washington DC,250000,angel,17/12/2011
Convergent Radiotherapy,biotech,c:265489,USA,unknown,1200000,venture,17/12/2011
AVST,software,c:23937,USA,Los Angeles,1000000,angel,16/12/2011
CSRware,enterprise,c:18812,USA,SF Bay,250000,angel,16/12/2011
Seventh Sense Biosystems,biotech,c:75935,USA,Boston,3280000,other,16/12/2011
Sococo,enterprise,c:66558,USA,SF Bay,3004613,other,16/12/2011
Insurity,software,c:190837,USA,Hartford,49750000,private-equity,16/12/2011
"Signature Therapeutics, Inc.",biotech,c:144811,USA,SF Bay,10000000,series-a,16/12/2011
Knee Creations,health,c:268590,USA,New York,3500000,series-b,16/12/2011
TransEnterix,medical,c:40434,USA,Raleigh-Durham,15000000,venture,16/12/2011
Elevation Pharmaceuticals,biotech,c:40417,USA,San Diego,12400001,venture,16/12/2011
CardioInsight Technologies,medical,c:66067,USA,Cleveland,7547619,venture,16/12/2011
Spreecast,social,c:145069,USA,SF Bay,2323500,venture,16/12/2011
Cloudant,enterprise,c:471,USA,Boston,2100000,venture,16/12/2011
Desktone,network_hosting,c:38721,USA,Boston,1630000,venture,16/12/2011
Novel,finance,c:48194,USA,Seattle,1607282,venture,16/12/2011
Perosphere,biotech,c:261449,USA,New York,1034124,venture,16/12/2011
Microventures,finance,c:60298,USA,Austin,150000,venture,16/12/2011
beneSol,biotech,c:264239,USA,Seattle,95000,venture,16/12/2011
Postmates,mobile,c:72686,USA,SF Bay,1000000,angel,15/12/2011
BAM Labs,biotech,c:70872,USA,SF Bay,100000,angel,15/12/2011
iRates,software,c:178975,USA,San Diego,100000,angel,15/12/2011
Press,software,c:144611,USA,New York,70000,angel,15/12/2011
Mibio,mobile,c:179092,USA,Nashville,32000,angel,15/12/2011
Harmony Information Systems,software,c:41622,USA,Washington DC,4000000,other,15/12/2011
Proacta,biotech,c:263903,USA,San Diego,500000,other,15/12/2011
Bio-Matrix Scientific Group,biotech,c:262281,USA,San Diego,50000,other,15/12/2011
Ember Therapeutics,biotech,c:144652,USA,Boston,34000000,series-a,15/12/2011
BlueSprig,software,c:144600,USA,SF Bay,10000000,series-a,15/12/2011
Lolly Wolly Doodle,ecommerce,c:155523,USA,Lexington,1700000,series-a,15/12/2011
Percolate,enterprise,c:144635,USA,New York,1500000,series-a,15/12/2011
CSA Medical,medical,c:67106,USA,Baltimore,20500000,series-b,15/12/2011
MediaBrix,advertising,c:144660,USA,New York,4000000,series-b,15/12/2011
LiquidPiston,cleantech,c:31467,USA,Bloomfield,1500000,series-b,15/12/2011
Cerulean Pharma,biotech,c:28369,USA,Boston,15000000,series-c+,15/12/2011
NanoH2O,nanotech,c:31493,USA,Los Angeles,30000000,venture,15/12/2011
BinOptics,manufacturing,c:38717,USA,Ithaca,13300000,venture,15/12/2011
NeuroTherapeutics Pharma,biotech,c:48376,USA,Chicago,12000000,venture,15/12/2011
Second Sight,medical,c:259973,USA,Los Angeles,2000000,venture,15/12/2011
Profectus Biosciences,biotech,c:32823,USA,Baltimore,5400000,other,14/12/2011
Code for America,nonprofit,c:86672,USA,SF Bay,1500000,other,14/12/2011
PowerCloud Systems,software,c:63339,USA,SF Bay,6000000,series-b,14/12/2011
Outbrain,web,c:2638,USA,New York,35000000,series-c+,14/12/2011
Xeround,analytics,c:13263,USA,Seattle,9300000,series-c+,14/12/2011
Calera,cleantech,c:44469,USA,SF Bay,10600000,venture,14/12/2011
Trupanion,pets,c:144482,USA,Seattle,9000000,venture,14/12/2011
Amplify,education,c:50477,USA,New York,4500000,venture,14/12/2011
Amplify.LA,finance,c:144574,USA,Los Angeles,4500000,venture,14/12/2011
Montage Talent,enterprise,c:144572,USA,Milwaukee,3000000,venture,14/12/2011
KidZui,web,c:3347,USA,San Diego,2400000,venture,14/12/2011
CityVoter,web,c:11362,USA,Boston,1580000,venture,14/12/2011
VerticalResponse,software,c:3525,USA,SF Bay,1421016,venture,14/12/2011
Style for Hire,fashion,c:144512,USA,New York,1075000,venture,14/12/2011
Silver Spring Networks,network_hosting,c:15832,USA,SF Bay,24000000,other,13/12/2011
Kabbage,finance,c:38594,USA,Atlanta,12000000,other,13/12/2011
Ifbyphone,software,c:2829,USA,Chicago,2000000,other,13/12/2011
Getaround,mobile,c:56643,USA,SF Bay,1725000,other,13/12/2011
Code71,software,c:8505,USA,Glen Allen,1000000,other,13/12/2011
7AC Technologies,cleantech,c:144468,USA,Boston,460000,other,13/12/2011
MyStream,mobile,c:86020,USA,New York,400000,other,13/12/2011
ImmusanT,biotech,c:144466,USA,Boston,20000000,series-a,13/12/2011
IPXI,finance,c:220753,USA,Chicago,10000000,series-a,13/12/2011
Catabasis Pharmaceuticals,biotech,c:40211,USA,Boston,8000000,series-a,13/12/2011
Bitzer Mobile,software,c:74709,USA,SF Bay,4833407,series-a,13/12/2011
BrightFarms,cleantech,c:144465,USA,New York,4300000,series-a,13/12/2011
Zipmark,mobile,c:84725,USA,New York,2000000,series-a,13/12/2011
TaskRabbit,web,c:48101,USA,SF Bay,17800000,series-b,13/12/2011
Sotera Wireless,medical,c:144467,USA,San Diego,12200000,series-c+,13/12/2011
Vorbeck Materials,hardware,c:65609,USA,Washington DC,10000000,series-c+,13/12/2011
xAd,advertising,c:56373,USA,New York,9000000,venture,13/12/2011
InsideSales.com,enterprise,c:78219,USA,Salt Lake City,4049999,venture,13/12/2011
Party Earth,games_video,c:78918,USA,Los Angeles,4000000,venture,13/12/2011
MicroMed Cardiovascular,biotech,c:268364,USA,Houston,3185680,venture,13/12/2011
Personalized Beauty Discovery,fashion,c:245363,USA,SF Bay,479998,angel,12/12/2011
ThreatMetrix,security,c:33420,USA,SF Bay,151387,angel,12/12/2011
Resoomay,software,c:120120,USA,New York,35000,angel,12/12/2011
Lux Biosciences,biotech,c:34198,USA,New York,4000000,other,12/12/2011
Acacia Communications,network_hosting,c:144370,USA,Boston,3000000,other,12/12/2011
LiveWire Mobile,mobile,c:64403,USA,Boston,1470000,other,12/12/2011
Worcester Polytechnic Institute,education,c:39196,USA,Boston,1200000,other,12/12/2011
SocialMadeSimple,advertising,c:58134,USA,Boston,100000,other,12/12/2011
Reality Mobile,messaging,c:40240,USA,Washington DC,3500000,private-equity,12/12/2011
4DK Technologies,mobile,c:265097,USA,Washington DC,3378975,private-equity,12/12/2011
PlaceIQ,mobile,c:73043,USA,New York,4200000,series-a,12/12/2011
TrustID,security,c:40664,USA,Portland,3000000,series-a,12/12/2011
Peer39,advertising,c:1224,USA,New York,2500000,series-a,12/12/2011
Xeris Pharmaceuticals,biotech,c:144375,USA,Austin,1500000,series-a,12/12/2011
Groove Biopharma,biotech,c:144380,USA,Seattle,6000000,series-b,12/12/2011
WellnessFX,health,c:82410,USA,SF Bay,4000000,series-b,12/12/2011
Legend3D,advertising,c:144378,USA,San Diego,19000000,series-c+,12/12/2011
Tigo Energy,cleantech,c:23227,USA,SF Bay,18000000,series-c+,12/12/2011
SOASTA,enterprise,c:13082,USA,SF Bay,12000000,series-c+,12/12/2011
Cerevast Therapeutics,biotech,c:218138,USA,Seattle,6564658,series-c+,12/12/2011
Stonewedge,software,c:70822,USA,Boston,500000,series-c+,12/12/2011
BeneChill,medical,c:32062,USA,San Diego,14838895,venture,12/12/2011
Moleculin,biotech,c:217965,USA,Houston,4490309,venture,12/12/2011
Jun Group,advertising,c:55888,USA,New York,2500000,venture,12/12/2011
Outbox,web,c:189411,USA,Austin,1500000,venture,12/12/2011
VEEDIMS,automotive,c:241214,USA,Fort Lauderdale,350000,venture,12/12/2011
Progressive Care,biotech,c:265057,USA,Miami,150000,venture,12/12/2011
Aerin Medical,biotech,c:238107,USA,SF Bay,125000,venture,12/12/2011
Neu Industries,manufacturing,c:265053,USA,New York - Other,1484494,angel,11/12/2011
CrowdCompass,mobile,c:74928,USA,Portland,1300000,series-a,11/12/2011
White Shoe Media,games_video,c:255333,USA,New York - Other,30000,angel,10/12/2011
ecomom,ecommerce,c:28535,USA,Spokane,4000000,series-a,10/12/2011
DealDash,ecommerce,c:66436,USA,New York,1500000,series-a,10/12/2011
Romotive,hardware,c:135515,USA,SF Bay,1500000,series-a,10/12/2011
ioSemantics,software,c:38222,USA,Denver,314570,venture,10/12/2011
GAIN Fitness,health,c:55021,USA,SF Bay,650000,angel,09/12/2011
Evozym Biologics,biotech,c:264810,USA,unknown,600000,angel,09/12/2011
Pluto Media,mobile,c:185648,USA,SF Bay,500000,angel,09/12/2011
Tower Paddle Boards,ecommerce,c:264781,USA,San Diego,150000,angel,09/12/2011
Alana HealthCare,health,c:144138,USA,Nashville,10000000,other,09/12/2011
PatientKeeper,software,c:13645,USA,Boston,558653,other,09/12/2011
Purfresh,cleantech,c:27206,USA,SF Bay,400000,other,09/12/2011
Stackpop,enterprise,c:166173,USA,New York,370000,other,09/12/2011
Health Enhancement Products,health,c:243479,USA,Detroit,278000,other,09/12/2011
CiiNOW,games_video,c:144145,USA,SF Bay,13000000,series-a,09/12/2011
Amplifinity,enterprise,c:15976,USA,Detroit,2500000,series-a,09/12/2011
MOTWIN,mobile,c:142906,USA,SF Bay,5353600,series-b,09/12/2011
Square,mobile,c:22784,USA,SF Bay,3000000,series-c+,09/12/2011
Lux Bio Group,biotech,c:264804,USA,Portland,805000,venture,09/12/2011
Roundscapes,software,c:45772,USA,Sacramento,500000,angel,08/12/2011
Western PCA Clinics,biotech,c:268647,USA,Phoenix,225000,angel,08/12/2011
Ascalon International,biotech,c:268642,USA,Phoenix,100000,angel,08/12/2011
Altheus Therapeutics,biotech,c:232986,USA,Oklahoma City,1970243,other,08/12/2011
TagLabs,software,c:264933,USA,Denver,281312,other,08/12/2011
Coferon,biotech,c:164970,USA,Stony Brook,216658,other,08/12/2011
Clearstream.TV,advertising,c:264821,USA,Chicago,100000,other,08/12/2011
OrderWithMe,software,c:114782,USA,Las Vegas,3000000,series-a,08/12/2011
Plum District,web,c:52567,USA,SF Bay,20000000,series-c+,08/12/2011
Bill.com,finance,c:28746,USA,SF Bay,15500000,series-c+,08/12/2011
MIOX,cleantech,c:25318,USA,Albuquerque,5000000,series-c+,08/12/2011
Edmodo,education,c:3750,USA,SF Bay,15000000,venture,08/12/2011
LifeIMAGE,medical,c:39514,USA,Boston,8000000,venture,08/12/2011
BiddingForGood,ecommerce,c:24169,USA,Boston,2200000,venture,08/12/2011
PanTheryx,biotech,c:72153,USA,Denver,1625805,venture,08/12/2011
InContext Solutions,consulting,c:79615,USA,New Brighton,1500000,venture,08/12/2011
Hansen Medical,medical,c:27384,USA,SF Bay,1500000,venture,08/12/2011
SRS Holdings,biotech,c:268640,USA,Dallas,1020000,venture,08/12/2011
Bridge Semiconductor,semiconductor,c:256962,USA,Pittsburg,577142,venture,08/12/2011
Blowout Boutique,ecommerce,c:264951,USA,Birmingham,374000,venture,08/12/2011
Razor Insights,health,c:264824,USA,Atlanta,350000,venture,08/12/2011
PlumWillow,web,c:43415,USA,United States - Other,255000,venture,08/12/2011
Small Bone Innovations,medical,c:25453,USA,Philadelphia,43000000,other,07/12/2011
Packet Design,software,c:15889,USA,SF Bay,754155,other,07/12/2011
Communication Intelligence,hardware,c:177865,USA,SF Bay,500000,other,07/12/2011
Preceptis Medical,health,c:264242,USA,Minneapolis,500000,other,07/12/2011
ApoVax,biotech,c:235602,USA,Louisville,250000,other,07/12/2011
IndiPharm,biotech,c:257615,USA,Philadelphia,200000,other,07/12/2011
Portola Pharmaceuticals,biotech,c:140259,USA,SF Bay,8999999,private-equity,07/12/2011
DreamBox Learning,education,c:11491,USA,Seattle,11000000,series-a,07/12/2011
Ardmore Regional Surgery Center,health,c:265002,USA,unknown,2900150,series-a,07/12/2011
Iron.io,enterprise,c:143737,USA,SF Bay,1620000,series-a,07/12/2011
Cross Pixel Media,advertising,c:48999,USA,New York,1500000,series-a,07/12/2011
Fab.com,ecommerce,c:169876,USA,New York,40000000,series-b,07/12/2011
Uber,transportation,c:50890,USA,SF Bay,37000000,series-b,07/12/2011
Aratana Therapeutics,biotech,c:65680,USA,Kansas City,15000000,series-b,07/12/2011
Xambala,hardware,c:58862,USA,SF Bay,5500000,series-b,07/12/2011
Twilio,enterprise,c:13807,USA,SF Bay,17000000,series-c+,07/12/2011
Martini Media Inc,advertising,c:13816,USA,SF Bay,13000000,venture,07/12/2011
Reverb Networks,software,c:143895,USA,Washington DC,7000000,venture,07/12/2011
Cytodyn,biotech,c:228745,USA,Portland,3000000,venture,07/12/2011
Accion,nonprofit,c:143982,USA,Boston,1000000,venture,07/12/2011
Nimbus Concepts,biotech,c:264971,USA,Austin,142500,venture,07/12/2011
aisle411,mobile,c:61790,USA,Saint Louis,1000000,angel,06/12/2011
SendtoNews,news,c:75702,USA,SF Bay,1000000,angel,06/12/2011
Libboo,web,c:158354,USA,Boston,300000,angel,06/12/2011
Safe Shepherd,web,c:136849,USA,SF Bay,100000,angel,06/12/2011
Netflix,games_video,c:2335,USA,SF Bay,200000000,other,06/12/2011
NanoVibronix,medical,c:228762,USA,Melville,1000000,other,06/12/2011
Funium,games_video,c:70053,USA,Mapleton,50000,other,06/12/2011
HealthTap,health,c:54973,USA,SF Bay,11500000,series-a,06/12/2011
BlazeMeter,enterprise,c:143878,USA,New York,1200000,series-a,06/12/2011
ZINK Imaging,hardware,c:143877,USA,Boston,35000000,series-b,06/12/2011
Framehawk,software,c:68619,USA,SF Bay,11000000,series-b,06/12/2011
Gehry Technologies,consulting,c:38608,USA,Los Angeles,10500000,series-b,06/12/2011
Cooking.com,ecommerce,c:1719,USA,Los Angeles,13500000,venture,06/12/2011
Sentons,semiconductor,c:185150,USA,SF Bay,4125000,venture,06/12/2011
ADOR,news,c:53254,USA,Seattle,3999998,venture,06/12/2011
Stirling Ultracold(Global Cooling),manufacturing,c:265052,USA,Athens,2601040,venture,06/12/2011
Cognition Therapeutics,biotech,c:32837,USA,Pittsburg,1823845,venture,06/12/2011
Vertical Performance Partners,mobile,c:143868,USA,Providence,1500000,venture,06/12/2011
Sunovia,cleantech,c:25911,USA,Sarasota,703000,venture,06/12/2011
2nd Watch,enterprise,c:234436,USA,Seattle,490000,venture,06/12/2011
Direct Dermatology,medical,c:143882,USA,SF Bay,240000,venture,06/12/2011
"Nanovis, Inc.",nanotech,c:167481,USA,unknown,225000,venture,06/12/2011
BlueKai,advertising,c:15400,USA,SF Bay,11707,venture,06/12/2011
MasteryConnect,education,c:76302,USA,Salt Lake City,1100000,angel,05/12/2011
Spling,advertising,c:143513,USA,New York,400000,angel,05/12/2011
InfraReDx,medical,c:39878,USA,Boston,10000000,other,05/12/2011
Semmle Capital Partners,finance,c:264752,USA,SF Bay,1000000,other,05/12/2011
Aduro BioTech,biotech,c:74252,USA,SF Bay,512100,other,05/12/2011
Combat2Career(C2C),education,c:265061,USA,unknown,78000,other,05/12/2011
Pathology Holdings,biotech,c:265401,USA,Los Angeles,20722100,private-equity,05/12/2011
Moximed,biotech,c:218090,USA,SF Bay,45837656,series-a,05/12/2011
GridGain Systems,analytics,c:49421,USA,SF Bay,2500000,series-a,05/12/2011
Tribogenics,medical,c:143871,USA,Los Angeles,2500000,series-a,05/12/2011
VCharge,cleantech,c:65121,USA,Salt Lake City,1900000,series-a,05/12/2011
Small Demons,web,c:41372,USA,Los Angeles,500000,series-a,05/12/2011
XtremIO,enterprise,c:35579,USA,SF Bay,5000000,series-b,05/12/2011
Actifio,enterprise,c:52269,USA,Boston,33500000,series-c+,05/12/2011
GainSpan,semiconductor,c:18038,USA,SF Bay,18000000,series-c+,05/12/2011
uTest,software,c:1095,USA,Boston,17000000,series-c+,05/12/2011
BONDS.COM,finance,c:70190,USA,New York,16600000,series-c+,05/12/2011
iMemories,enterprise,c:1538,USA,Phoenix,6058226,series-c+,05/12/2011
mFoundry,mobile,c:14608,USA,SF Bay,18000000,venture,05/12/2011
EndoStim,biotech,c:52063,USA,Saint Louis,5548991,venture,05/12/2011
Clario Medical Imaging,software,c:36854,USA,TBD,3988737,venture,05/12/2011
en-Gauge,security,c:162248,USA,Boston,1908100,venture,05/12/2011
ItsOn,mobile,c:44625,USA,SF Bay,1500000,venture,05/12/2011
Power2Switch,cleantech,c:28085,USA,Chicago,1300000,venture,05/12/2011
Lightside Games,games_video,c:241199,USA,SF Bay,994998,venture,05/12/2011
ReVision Therapeutics,biotech,c:262638,USA,San Diego,500000,venture,05/12/2011
Iverson Genetic Diagnostics,biotech,c:235599,USA,Seattle,115000,venture,05/12/2011
doForms,software,c:265427,USA,unknown,100000,venture,05/12/2011
Biopsych Health Systems,biotech,c:265390,USA,Houston,75000,venture,05/12/2011
Umbie Health,software,c:143633,USA,East Hartford,235000,other,04/12/2011
Promoboxx,advertising,c:57149,USA,Boston,565000,angel,03/12/2011
SteelHouse,advertising,c:72720,USA,Los Angeles,6300000,series-b,03/12/2011
Lunera Lighting,cleantech,c:65936,USA,SF Bay,14300000,venture,03/12/2011
Define My Style,web,c:70021,USA,Cincinnati,690000,angel,02/12/2011
Open Air Publishing,education,c:85767,USA,New York,170000,angel,02/12/2011
Hypemarks,web,c:145260,USA,SF Bay,20000,angel,02/12/2011
Coravin,manufacturing,c:218474,USA,Boston,2140000,other,02/12/2011
Zipit Wireless,mobile,c:42910,USA,Greenville,1846000,other,02/12/2011
CD Diagnostics,biotech,c:146992,USA,Philadelphia,1335000,other,02/12/2011
CrowdStrike,security,c:150341,USA,Los Angeles,14852,other,02/12/2011
Envivio,software,c:15535,USA,SF Bay,16500000,private-equity,02/12/2011
InnoPharma,biotech,c:143543,USA,piscataway,15000000,series-a,02/12/2011
Vycor Medical,hardware,c:265074,USA,Palm Beach,3000000,series-a,02/12/2011
Blue Ridge Networks,web,c:6367,USA,Washington DC,1680511,series-a,02/12/2011
Science Exchange,consulting,c:85155,USA,SF Bay,1500000,series-a,02/12/2011
Prism Solar Technologies,cleantech,c:143551,USA,New York,4400000,venture,02/12/2011
Tecogen,cleantech,c:82331,USA,Boston,3000000,venture,02/12/2011
Senzari,mobile,c:143549,USA,Miami,2000000,venture,02/12/2011
Agencyport Software,software,c:36143,USA,Boston,1171300,venture,02/12/2011
Next Step Living,cleantech,c:74609,USA,Boston,900000,venture,02/12/2011
OnePIN,software,c:17242,USA,Boston,900000,venture,02/12/2011
"Nurture, Inc.",hospitality,c:265437,USA,New York,200000,venture,02/12/2011
"Bitzio, Inc.",mobile,c:145925,USA,SF Bay,180000,venture,02/12/2011
Cognovant,health,c:157037,USA,Kansas City,150000,venture,02/12/2011
Nalari Health,biotech,c:265448,USA,Providence,100000,venture,02/12/2011
Wide Open Spaces,ecommerce,c:190290,USA,Austin,1000000,angel,01/12/2011
LawPivot,legal,c:54175,USA,SF Bay,1000000,angel,01/12/2011
Revegy,enterprise,c:168504,USA,Atlanta,840934,angel,01/12/2011
Epic Playground,analytics,c:66811,USA,Denver,585000,angel,01/12/2011
GoSpotCheck,enterprise,c:83111,USA,Denver,568000,angel,01/12/2011
Trust Metrics,advertising,c:169174,USA,New York,500000,angel,01/12/2011
Smore,web,c:67568,USA,SF Bay,425000,angel,01/12/2011
42Floors,real_estate,c:145203,USA,New York,400000,angel,01/12/2011
HealthRally,social,c:77482,USA,SF Bay,400000,angel,01/12/2011
DelaGet,software,c:265137,USA,Minneapolis,400000,angel,01/12/2011
iDoneThis,software,c:85966,USA,SF Bay,380000,angel,01/12/2011
takokat,hospitality,c:235718,USA,Los Angeles,350000,angel,01/12/2011
Highlighter,education,c:58531,USA,Seattle,330000,angel,01/12/2011
Shortlist,web,c:83843,USA,Chicago,310000,angel,01/12/2011
Higgle,software,c:153923,USA,Phoenix,300000,angel,01/12/2011
MedClimate,health,c:143833,USA,Washington DC,280000,angel,01/12/2011
SixIntel,software,c:154441,USA,Washington DC,250000,angel,01/12/2011
Estrada Beisbol,games_video,c:260719,USA,Los Angeles,242500,angel,01/12/2011
Ringio,software,c:47751,USA,Washington DC,200000,angel,01/12/2011
vufind,mobile,c:9694,USA,SF Bay,180000,angel,01/12/2011
SeamlessDocs (bizodo),enterprise,c:138016,USA,New York,175000,angel,01/12/2011
iBid2Save,ecommerce,c:75065,USA,Charlotte,150000,angel,01/12/2011
Queralt,enterprise,c:14336,USA,North Haven,150000,angel,01/12/2011
BYNDL,software,c:171454,USA,Seattle,120000,angel,01/12/2011
UCampus,advertising,c:168843,USA,Austin,100000,angel,01/12/2011
Door 6,games_video,c:44532,USA,Madison,100000,angel,01/12/2011
DateMyFamily.com,social,c:144687,USA,Fort Lauderdale,100000,angel,01/12/2011
CartCrunch,mobile,c:177466,USA,Boston,95000,angel,01/12/2011
Gainsight,enterprise,c:156735,USA,SF Bay,50000,angel,01/12/2011
Waypoint Health Innovatoins,health,c:37925,USA,Madison,50000,angel,01/12/2011
Invested.in,web,c:45588,USA,Los Angeles,45000,angel,01/12/2011
Priceonomics,web,c:144243,USA,SF Bay,20000,angel,01/12/2011
ASSURED PHARMACY,biotech,c:228304,USA,Dallas,740000,other,01/12/2011
Rivian Automotive,automotive,c:242934,USA,Rockledge,250000,other,01/12/2011
Leap2,search,c:83773,USA,Kansas City,210000,other,01/12/2011
Southtree,web,c:77375,USA,Chattanooga,60000,other,01/12/2011
Red Seraphim,games_video,c:104132,USA,SF Bay,50000,other,01/12/2011
